chrom,start,end
chr18,24135000.0,24205000.0
chr18,24205000.0,24305000.0
chr18,24305000.0,24465000.0
chr18,24465000.0,24565000.0
chr18,24565000.0,24665000.0
chr18,24665000.0,24965000.0
chr18,24965000.0,25055000.0
chr18,25055000.0,25165000.0
chr18,25165000.0,25285000.0
chr18,25285000.0,25545000.0
chr18,25545000.0,25585000.0
chr18,25585000.0,25745000.0
chr18,25745000.0,26055000.0
chr18,26055000.0,26155000.0
chr18,26155000.0,26355000.0
chr18,26355000.0,26445000.0
chr18,26445000.0,26555000.0
chr18,26555000.0,26745000.0
chr18,26745000.0,26865000.0
chr18,26865000.0,27185000.0
chr18,27185000.0,27245000.0
chr18,27245000.0,27735000.0
chr18,27735000.0,27845000.0
chr18,27845000.0,28045000.0
chr18,28045000.0,28225000.0
chr18,28225000.0,28395000.0
chr18,28395000.0,28545000.0
chr18,28545000.0,28765000.0
chr18,28765000.0,28935000.0
chr18,28935000.0,29095000.0
chr18,29095000.0,29235000.0
chr18,29235000.0,29315000.0
chr18,29315000.0,29425000.0
chr18,29425000.0,29555000.0
chr18,29555000.0,29765000.0
chr18,29765000.0,30055000.0
chr18,30055000.0,30235000.0
chr18,30235000.0,30375000.0
chr18,30375000.0,30535000.0
chr18,30535000.0,30695000.0
chr18,30695000.0,31055000.0
chr18,31055000.0,31445000.0
chr18,31445000.0,31525000.0
chr18,31525000.0,31615000.0
chr18,31615000.0,31765000.0
chr18,31765000.0,31915000.0
chr18,31915000.0,32075000.0
chr18,32075000.0,32125000.0
chr18,32125000.0,32295000.0
chr18,32295000.0,32365000.0
chr18,32365000.0,32445000.0
chr18,32445000.0,32645000.0
chr18,32645000.0,32755000.0
chr18,32755000.0,32825000.0
chr18,32825000.0,32895000.0
chr18,32895000.0,33205000.0
chr18,33205000.0,33325000.0
chr18,33325000.0,33425000.0
chr18,33425000.0,33565000.0
chr18,33565000.0,33675000.0
chr18,33675000.0,33795000.0
chr18,33795000.0,33895000.0
chr18,33895000.0,33945000.0
chr18,33945000.0,34005000.0
chr18,34005000.0,34115000.0
chr18,34115000.0,34215000.0
chr18,34215000.0,34335000.0
chr18,34335000.0,34515000.0
chr18,34515000.0,34575000.0
chr18,34575000.0,34665000.0
chr18,34665000.0,34735000.0
chr18,34735000.0,34855000.0
chr18,34855000.0,34895000.0
chr18,34895000.0,34965000.0
chr18,34965000.0,35015000.0
chr18,35015000.0,35125000.0
chr18,35125000.0,35265000.0
chr18,35265000.0,35555000.0
chr18,35555000.0,35605000.0
chr18,35605000.0,35815000.0
chr18,35815000.0,35945000.0
chr18,35945000.0,36135000.0
chr18,36135000.0,36215000.0
chr18,36215000.0,36335000.0
chr18,36335000.0,36395000.0
chr18,36395000.0,36445000.0
chr18,36445000.0,36525000.0
chr18,36525000.0,36675000.0
chr18,36675000.0,36745000.0
chr18,36745000.0,36805000.0
chr18,36805000.0,36925000.0
chr18,36925000.0,37015000.0
chr18,37015000.0,37095000.0
chr18,37095000.0,37215000.0
chr18,37215000.0,37295000.0
chr18,37295000.0,37405000.0
chr18,37405000.0,37515000.0
chr18,37515000.0,37655000.0
chr18,37655000.0,37765000.0
chr18,37765000.0,37885000.0
chr18,37885000.0,38015000.0
chr18,38015000.0,38215000.0
chr18,38215000.0,38325000.0
chr18,38325000.0,38475000.0
chr18,38475000.0,38565000.0
chr18,38565000.0,38845000.0
chr18,38845000.0,38945000.0
chr18,38945000.0,39115000.0
chr18,39115000.0,39315000.0
chr18,39315000.0,39495000.0
chr18,39495000.0,39885000.0
chr18,39885000.0,40065000.0
chr18,40065000.0,40245000.0
chr18,40245000.0,40285000.0
chr18,40285000.0,40445000.0
chr18,40445000.0,40645000.0
chr18,40645000.0,40855000.0
chr18,40855000.0,41045000.0
chr18,41045000.0,41125000.0
chr18,41125000.0,41255000.0
chr18,41255000.0,41435000.0
chr18,41435000.0,41495000.0
chr18,41495000.0,41635000.0
chr18,41635000.0,41825000.0
chr18,41825000.0,42005000.0
chr18,42005000.0,42095000.0
chr18,42095000.0,42265000.0
chr18,42265000.0,42475000.0
chr18,42475000.0,42595000.0
chr18,42595000.0,42975000.0
chr18,42975000.0,43185000.0
chr18,43185000.0,43325000.0
chr18,43325000.0,43395000.0
chr18,43395000.0,43515000.0
chr18,43515000.0,43735000.0
chr18,43735000.0,43835000.0
chr18,43835000.0,44045000.0
chr18,44045000.0,44155000.0
chr18,44155000.0,44295000.0
chr18,44295000.0,44405000.0
chr18,44405000.0,44825000.0
chr18,44825000.0,44935000.0
chr18,44935000.0,45085000.0
chr18,45085000.0,45275000.0
chr18,45275000.0,45355000.0
chr18,45355000.0,45565000.0
chr18,45565000.0,45645000.0
chr18,45645000.0,45695000.0
chr18,45695000.0,45975000.0
chr18,45975000.0,46145000.0
chr18,46145000.0,46205000.0
chr18,46205000.0,46275000.0
chr18,46275000.0,46475000.0
chr18,46475000.0,46605000.0
chr18,46605000.0,46745000.0
chr18,46745000.0,46805000.0
chr18,46805000.0,46905000.0
chr18,46905000.0,46955000.0
chr18,46955000.0,47145000.0
chr18,47145000.0,47365000.0
chr18,47365000.0,47425000.0
chr18,47425000.0,47615000.0
chr18,47615000.0,47685000.0
chr18,47685000.0,47865000.0
chr18,47865000.0,47935000.0
chr18,47935000.0,48485000.0
chr18,48485000.0,48595000.0
chr18,48595000.0,48905000.0
chr18,48905000.0,49055000.0
chr18,49055000.0,49355000.0
chr18,49355000.0,49545000.0
chr18,49545000.0,49645000.0
chr18,49645000.0,49755000.0
chr18,49755000.0,49835000.0
chr18,49835000.0,49975000.0
chr18,49975000.0,50055000.0
chr18,50055000.0,50125000.0
chr18,50125000.0,50235000.0
chr18,50235000.0,50385000.0
chr18,50385000.0,50485000.0
chr18,50485000.0,50675000.0
chr18,50675000.0,50805000.0
chr18,50805000.0,51115000.0
chr18,51115000.0,51195000.0
chr18,51195000.0,51265000.0
chr18,51265000.0,51425000.0
chr18,51425000.0,51485000.0
chr18,51485000.0,51605000.0
chr18,51605000.0,51805000.0
chr18,51805000.0,51995000.0
chr18,51995000.0,52095000.0
chr18,52095000.0,52235000.0
chr18,52235000.0,52335000.0
chr18,52335000.0,52465000.0
chr18,52465000.0,52525000.0
chr18,52525000.0,52755000.0
chr18,52755000.0,52955000.0
chr18,52955000.0,53175000.0
chr18,53175000.0,53255000.0
chr18,53255000.0,53355000.0
chr18,53355000.0,53465000.0
chr18,53465000.0,53535000.0
chr18,53535000.0,53655000.0
chr18,53655000.0,53755000.0
chr18,53755000.0,53835000.0
chr18,53835000.0,53965000.0
chr18,53965000.0,54295000.0
chr18,54295000.0,54435000.0
chr18,54435000.0,54705000.0
chr18,54705000.0,54825000.0
chr18,54825000.0,54905000.0
chr18,54905000.0,55225000.0
chr18,55225000.0,55465000.0
chr18,55465000.0,55705000.0
chr18,55705000.0,55775000.0
chr18,55775000.0,55935000.0
chr18,55935000.0,56145000.0
chr18,56145000.0,56365000.0
chr18,56365000.0,56425000.0
chr18,56425000.0,56515000.0
chr18,56515000.0,56605000.0
chr18,56605000.0,56765000.0
chr18,56765000.0,56915000.0
chr18,56915000.0,56975000.0
chr18,56975000.0,57135000.0
chr18,57135000.0,57395000.0
chr18,57395000.0,57555000.0
chr18,57555000.0,57755000.0
chr18,57755000.0,57875000.0
chr18,57875000.0,57965000.0
chr18,57965000.0,58105000.0
chr18,58105000.0,58205000.0
chr18,58205000.0,58485000.0
chr18,58485000.0,58605000.0
chr18,58605000.0,58665000.0
chr18,58665000.0,58855000.0
chr18,58855000.0,58965000.0
chr18,58965000.0,59075000.0
chr18,59075000.0,59185000.0
chr18,59185000.0,59245000.0
chr18,59245000.0,59475000.0
chr18,59475000.0,59535000.0
chr18,59535000.0,59675000.0
chr18,59675000.0,59815000.0
chr18,59815000.0,60105000.0
chr18,60105000.0,60155000.0
chr18,60155000.0,60255000.0
chr18,60255000.0,60465000.0
chr18,60465000.0,60595000.0
chr18,60595000.0,60685000.0
chr18,60685000.0,60775000.0
chr18,60775000.0,60855000.0
chr18,60855000.0,60985000.0
chr18,60985000.0,61075000.0
chr18,61075000.0,61175000.0
chr18,61175000.0,61395000.0
chr18,61395000.0,61495000.0
chr18,61495000.0,61545000.0
chr18,61545000.0,61645000.0
chr18,61645000.0,61695000.0
chr18,61695000.0,61745000.0
chr18,61745000.0,61795000.0
chr18,61795000.0,61945000.0
chr18,61945000.0,62045000.0
chr18,62045000.0,62245000.0
chr18,62245000.0,62495000.0
chr18,62495000.0,62555000.0
chr18,62555000.0,62675000.0
chr18,62675000.0,62975000.0
chr18,62975000.0,63145000.0
chr18,63145000.0,63315000.0
chr18,63315000.0,63655000.0
chr18,63655000.0,63765000.0
chr18,63765000.0,63865000.0
chr18,63865000.0,64015000.0
chr18,64015000.0,64265000.0
chr18,64265000.0,64355000.0
chr18,64355000.0,64525000.0
chr18,64525000.0,64665000.0
chr18,64665000.0,64745000.0
chr18,64745000.0,64885000.0
chr18,64885000.0,65015000.0
chr18,65015000.0,65285000.0
chr18,65285000.0,65495000.0
chr18,65495000.0,65575000.0
chr18,65575000.0,65695000.0
chr18,65695000.0,65755000.0
chr18,65755000.0,65935000.0
chr18,65935000.0,66045000.0
chr18,66045000.0,66225000.0
chr18,66225000.0,66295000.0
chr18,66295000.0,66365000.0
chr18,66365000.0,66415000.0
chr18,66415000.0,66525000.0
chr18,66525000.0,66995000.0
chr18,66995000.0,67095000.0
chr18,67095000.0,67195000.0
chr18,67195000.0,67275000.0
chr18,67275000.0,67455000.0
chr18,67455000.0,67605000.0
chr18,67605000.0,67725000.0
chr18,67725000.0,67775000.0
chr18,67775000.0,67935000.0
chr18,67935000.0,68085000.0
chr18,68085000.0,68335000.0
chr18,68335000.0,68385000.0
chr18,68385000.0,68495000.0
chr18,68495000.0,68795000.0
chr18,68795000.0,68945000.0
chr18,68945000.0,69195000.0
chr18,69195000.0,69345000.0
chr18,69345000.0,69515000.0
chr18,69515000.0,69685000.0
chr18,69685000.0,69795000.0
chr18,69795000.0,69905000.0
chr18,69905000.0,70195000.0
chr18,70195000.0,70365000.0
chr18,70365000.0,70465000.0
chr18,70465000.0,70575000.0
chr18,70575000.0,70645000.0
chr18,70645000.0,70825000.0
chr18,70825000.0,70895000.0
chr18,70895000.0,71125000.0
chr18,71125000.0,71165000.0
chr18,71165000.0,71225000.0
chr18,71225000.0,71375000.0
chr18,71375000.0,71645000.0
chr18,71645000.0,71895000.0
chr18,71895000.0,72045000.0
chr18,72045000.0,72155000.0
chr18,72155000.0,72235000.0
chr18,72235000.0,72415000.0
chr18,72415000.0,72535000.0
chr18,72535000.0,72625000.0
chr18,72625000.0,72705000.0
chr18,72705000.0,72875000.0
chr18,72875000.0,73185000.0
chr18,73185000.0,73315000.0
chr18,73315000.0,73365000.0
chr18,73365000.0,73565000.0
chr18,73565000.0,73625000.0
chr18,73625000.0,73705000.0
chr18,73705000.0,73755000.0
chr18,73755000.0,73865000.0
chr18,73865000.0,73935000.0
chr18,73935000.0,74035000.0
chr18,74035000.0,74215000.0
chr18,74215000.0,74435000.0
chr18,74435000.0,74725000.0
chr18,74725000.0,74815000.0
chr18,74815000.0,74995000.0
chr18,74995000.0,75135000.0
chr18,75135000.0,75265000.0
chr18,75265000.0,75465000.0
chr18,75465000.0,75605000.0
chr18,75605000.0,75745000.0
chr18,75745000.0,75905000.0
chr18,75905000.0,76085000.0
chr18,76085000.0,76155000.0
chr18,76155000.0,76385000.0
chr18,76385000.0,76835000.0
chr18,76835000.0,76915000.0
chr18,76915000.0,77025000.0
chr18,77025000.0,77175000.0
chr18,77175000.0,77315000.0
chr18,77315000.0,77455000.0
chr18,77455000.0,77615000.0
chr18,77615000.0,77785000.0
chr18,77785000.0,78045000.0
chr18,78045000.0,78215000.0
chr18,78215000.0,78355000.0
chr18,78355000.0,78705000.0
chr18,78705000.0,78755000.0
chr18,78755000.0,79115000.0
chr18,79115000.0,79265000.0
chr18,79265000.0,79475000.0
chr18,79475000.0,79565000.0
chr18,79565000.0,79815000.0
chr18,79815000.0,79895000.0
chr18,79895000.0,79985000.0
chr18,79985000.0,80045000.0
chr18,80045000.0,80115000.0
chr18,80115000.0,80265000.0
chr18,80265000.0,80485000.0
chr18,80485000.0,80605000.0
chr18,80605000.0,80725000.0
chr18,80725000.0,80935000.0
chr18,80935000.0,80985000.0
chr18,80985000.0,81385000.0
chr18,81385000.0,81795000.0
chr18,81795000.0,81925000.0
chr18,81925000.0,82295000.0
chr18,82295000.0,82465000.0
chr18,82465000.0,82575000.0
chr18,82575000.0,82745000.0
chr18,82745000.0,82815000.0
chr18,82815000.0,82915000.0
chr18,82915000.0,83005000.0
chr18,83005000.0,83075000.0
chr18,83075000.0,83215000.0
chr18,83215000.0,83395000.0
chr18,83395000.0,83835000.0
chr18,83835000.0,84105000.0
chr18,84105000.0,84165000.0
chr18,84165000.0,84535000.0
chr18,84535000.0,84585000.0
chr18,84585000.0,84645000.0
chr18,84645000.0,84685000.0
chr18,84685000.0,84795000.0
chr18,84795000.0,85045000.0
chr18,85045000.0,85095000.0
chr18,85095000.0,85285000.0
chr18,85285000.0,85355000.0
chr18,85355000.0,85635000.0
chr18,85635000.0,85725000.0
chr18,85725000.0,85785000.0
chr18,85785000.0,85885000.0
chr18,85885000.0,86255000.0
chr18,86255000.0,86355000.0
chr18,86355000.0,86555000.0
chr18,86555000.0,86725000.0
chr18,86725000.0,87025000.0
chr18,87025000.0,87325000.0
chr18,87325000.0,87485000.0
chr18,87485000.0,87615000.0
chr18,87615000.0,87925000.0
chr18,87925000.0,88125000.0
chr18,88125000.0,88275000.0
chr18,88275000.0,88365000.0
chr18,88365000.0,88455000.0
chr18,88455000.0,88625000.0
chr18,88625000.0,88735000.0
chr18,88735000.0,88835000.0
chr18,88835000.0,89205000.0
chr18,89205000.0,89315000.0
chr18,89315000.0,89495000.0
chr18,89495000.0,89595000.0
chr18,89595000.0,89655000.0
chr18,89655000.0,89745000.0
chr18,89745000.0,89865000.0
chr18,89865000.0,89945000.0
chr18,89945000.0,90075000.0
chr18,90075000.0,90175000.0
chr18,90175000.0,90325000.0
chr18,90325000.0,90395000.0
chr18,90395000.0,90505000.0
chr18,90395000.0,90505000.0
chr19,3145000.0,3225000.0
chr19,3225000.0,3385000.0
chr19,3385000.0,3445000.0
chr19,3445000.0,3525000.0
chr19,3525000.0,3585000.0
chr19,3585000.0,3725000.0
chr19,3725000.0,3765000.0
chr19,3765000.0,3855000.0
chr19,3855000.0,4005000.0
chr19,4005000.0,4055000.0
chr19,4055000.0,4105000.0
chr19,4105000.0,4255000.0
chr19,4255000.0,4325000.0
chr19,4325000.0,4445000.0
chr19,4445000.0,4625000.0
chr19,4625000.0,4755000.0
chr19,4755000.0,4815000.0
chr19,4815000.0,4975000.0
chr19,4975000.0,5015000.0
chr19,5015000.0,5085000.0
chr19,5085000.0,5165000.0
chr19,5165000.0,5305000.0
chr19,5305000.0,5515000.0
chr19,5515000.0,5575000.0
chr19,5575000.0,5785000.0
chr19,5785000.0,5965000.0
chr19,5965000.0,6055000.0
chr19,6055000.0,6135000.0
chr19,6135000.0,6255000.0
chr19,6255000.0,6335000.0
chr19,6335000.0,6415000.0
chr19,6415000.0,6495000.0
chr19,6495000.0,6845000.0
chr19,6845000.0,6915000.0
chr19,6915000.0,6985000.0
chr19,6985000.0,7055000.0
chr19,7055000.0,7205000.0
chr19,7205000.0,7265000.0
chr19,7265000.0,7345000.0
chr19,7345000.0,7425000.0
chr19,7425000.0,7495000.0
chr19,7495000.0,7625000.0
chr19,7625000.0,7915000.0
chr19,7915000.0,8105000.0
chr19,8105000.0,8555000.0
chr19,8555000.0,8695000.0
chr19,8695000.0,8885000.0
chr19,8885000.0,8985000.0
chr19,8985000.0,9125000.0
chr19,9125000.0,9855000.0
chr19,9855000.0,9905000.0
chr19,9905000.0,9985000.0
chr19,9985000.0,10045000.0
chr19,10045000.0,10095000.0
chr19,10095000.0,10205000.0
chr19,10205000.0,10335000.0
chr19,10335000.0,10445000.0
chr19,10445000.0,10505000.0
chr19,10505000.0,10715000.0
chr19,10715000.0,10885000.0
chr19,10885000.0,10985000.0
chr19,10985000.0,11035000.0
chr19,11035000.0,11175000.0
chr19,11175000.0,11375000.0
chr19,11375000.0,11545000.0
chr19,11545000.0,11755000.0
chr19,11755000.0,11825000.0
chr19,11825000.0,11905000.0
chr19,11905000.0,12015000.0
chr19,12015000.0,12205000.0
chr19,12205000.0,12335000.0
chr19,12335000.0,12425000.0
chr19,12425000.0,12505000.0
chr19,12505000.0,12645000.0
chr19,12645000.0,12805000.0
chr19,12805000.0,13125000.0
chr19,13125000.0,13215000.0
chr19,13215000.0,13325000.0
chr19,13325000.0,13395000.0
chr19,13395000.0,13555000.0
chr19,13555000.0,13975000.0
chr19,13975000.0,14085000.0
chr19,14085000.0,14135000.0
chr19,14135000.0,14315000.0
chr19,14315000.0,14425000.0
chr19,14425000.0,14595000.0
chr19,14595000.0,14695000.0
chr19,14695000.0,14835000.0
chr19,14835000.0,15015000.0
chr19,15015000.0,15315000.0
chr19,15315000.0,15615000.0
chr19,15615000.0,15805000.0
chr19,15805000.0,15995000.0
chr19,15995000.0,16125000.0
chr19,16125000.0,16335000.0
chr19,16335000.0,16605000.0
chr19,16605000.0,16785000.0
chr19,16785000.0,16875000.0
chr19,16875000.0,17045000.0
chr19,17045000.0,17125000.0
chr19,17125000.0,17395000.0
chr19,17395000.0,17715000.0
chr19,17715000.0,17865000.0
chr19,17865000.0,18025000.0
chr19,18025000.0,18265000.0
chr19,18265000.0,18505000.0
chr19,18505000.0,18555000.0
chr19,18555000.0,18725000.0
chr19,18725000.0,18845000.0
chr19,18845000.0,19115000.0
chr19,19115000.0,19195000.0
chr19,19195000.0,19435000.0
chr19,19435000.0,19765000.0
chr19,19765000.0,20085000.0
chr19,20085000.0,20345000.0
chr19,20345000.0,20435000.0
chr19,20435000.0,20555000.0
chr19,20555000.0,20605000.0
chr19,20605000.0,20785000.0
chr19,20785000.0,21045000.0
chr19,21045000.0,21275000.0
chr19,21275000.0,21365000.0
chr19,21365000.0,21565000.0
chr19,21565000.0,21675000.0
chr19,21675000.0,21775000.0
chr19,21775000.0,21895000.0
chr19,21895000.0,22015000.0
chr19,22015000.0,22145000.0
chr19,22145000.0,22335000.0
chr19,22335000.0,22535000.0
chr19,22535000.0,22895000.0
chr19,22895000.0,23085000.0
chr19,23085000.0,23145000.0
chr19,23145000.0,23285000.0
chr19,23285000.0,23435000.0
chr19,23435000.0,23765000.0
chr19,23765000.0,23855000.0
chr19,23855000.0,23965000.0
chr19,23965000.0,24025000.0
chr19,24025000.0,24225000.0
chr19,24225000.0,24285000.0
chr19,24285000.0,24475000.0
chr19,24475000.0,24555000.0
chr19,24555000.0,24615000.0
chr19,24615000.0,24885000.0
chr19,24885000.0,24965000.0
chr19,24965000.0,25135000.0
chr19,25135000.0,25245000.0
chr19,25245000.0,25315000.0
chr19,25315000.0,25455000.0
chr19,25455000.0,25685000.0
chr19,25685000.0,26065000.0
chr19,26065000.0,26185000.0
chr19,26185000.0,26605000.0
chr19,26605000.0,26735000.0
chr19,26735000.0,26845000.0
chr19,26845000.0,26935000.0
chr19,26935000.0,27085000.0
chr19,27085000.0,27235000.0
chr19,27235000.0,27435000.0
chr19,27435000.0,27685000.0
chr19,27685000.0,27785000.0
chr19,27785000.0,27895000.0
chr19,27895000.0,28005000.0
chr19,28005000.0,28155000.0
chr19,28155000.0,28365000.0
chr19,28365000.0,28545000.0
chr19,28545000.0,28765000.0
chr19,28765000.0,28885000.0
chr19,28885000.0,28965000.0
chr19,28965000.0,29055000.0
chr19,29055000.0,29105000.0
chr19,29105000.0,29255000.0
chr19,29255000.0,29365000.0
chr19,29365000.0,29505000.0
chr19,29505000.0,29685000.0
chr19,29685000.0,29825000.0
chr19,29825000.0,29945000.0
chr19,29945000.0,30025000.0
chr19,30025000.0,30215000.0
chr19,30215000.0,30555000.0
chr19,30555000.0,30825000.0
chr19,30825000.0,31005000.0
chr19,31005000.0,31075000.0
chr19,31075000.0,31345000.0
chr19,31345000.0,31755000.0
chr19,31755000.0,31975000.0
chr19,31975000.0,32105000.0
chr19,32105000.0,32325000.0
chr19,32325000.0,32395000.0
chr19,32395000.0,32505000.0
chr19,32505000.0,32715000.0
chr19,32715000.0,32955000.0
chr19,32955000.0,33235000.0
chr19,33235000.0,33365000.0
chr19,33365000.0,33535000.0
chr19,33535000.0,34065000.0
chr19,34065000.0,34235000.0
chr19,34235000.0,34345000.0
chr19,34345000.0,34545000.0
chr19,34545000.0,34655000.0
chr19,34655000.0,34785000.0
chr19,34785000.0,34915000.0
chr19,34915000.0,34985000.0
chr19,34985000.0,35135000.0
chr19,35135000.0,35325000.0
chr19,35325000.0,35405000.0
chr19,35405000.0,35485000.0
chr19,35485000.0,35635000.0
chr19,35635000.0,35685000.0
chr19,35685000.0,35865000.0
chr19,35865000.0,35925000.0
chr19,35925000.0,36075000.0
chr19,36075000.0,36195000.0
chr19,36195000.0,36355000.0
chr19,36355000.0,36455000.0
chr19,36455000.0,36565000.0
chr19,36565000.0,36805000.0
chr19,36805000.0,36925000.0
chr19,36925000.0,37015000.0
chr19,37015000.0,37095000.0
chr19,37095000.0,37215000.0
chr19,37215000.0,37355000.0
chr19,37355000.0,37435000.0
chr19,37435000.0,37565000.0
chr19,37565000.0,37705000.0
chr19,37705000.0,37885000.0
chr19,37885000.0,37955000.0
chr19,37955000.0,38225000.0
chr19,38225000.0,38355000.0
chr19,38355000.0,38435000.0
chr19,38435000.0,38675000.0
chr19,38675000.0,38825000.0
chr19,38825000.0,38925000.0
chr19,38925000.0,38985000.0
chr19,38985000.0,39215000.0
chr19,39215000.0,39475000.0
chr19,39475000.0,39825000.0
chr19,39825000.0,39885000.0
chr19,39885000.0,40065000.0
chr19,40065000.0,40125000.0
chr19,40125000.0,40225000.0
chr19,40225000.0,40345000.0
chr19,40345000.0,40535000.0
chr19,40535000.0,40745000.0
chr19,40745000.0,40955000.0
chr19,40955000.0,41015000.0
chr19,41015000.0,41085000.0
chr19,41085000.0,41265000.0
chr19,41265000.0,41385000.0
chr19,41385000.0,41435000.0
chr19,41435000.0,41495000.0
chr19,41495000.0,41645000.0
chr19,41645000.0,41755000.0
chr19,41755000.0,41905000.0
chr19,41905000.0,41975000.0
chr19,41975000.0,42035000.0
chr19,42035000.0,42085000.0
chr19,42085000.0,42175000.0
chr19,42175000.0,42315000.0
chr19,42315000.0,42445000.0
chr19,42445000.0,42515000.0
chr19,42515000.0,42665000.0
chr19,42665000.0,42785000.0
chr19,42785000.0,43035000.0
chr19,43035000.0,43105000.0
chr19,43105000.0,43395000.0
chr19,43395000.0,43485000.0
chr19,43485000.0,43535000.0
chr19,43535000.0,43625000.0
chr19,43625000.0,43665000.0
chr19,43665000.0,43755000.0
chr19,43755000.0,43835000.0
chr19,43835000.0,43975000.0
chr19,43975000.0,44145000.0
chr19,44145000.0,44195000.0
chr19,44195000.0,44245000.0
chr19,44245000.0,44305000.0
chr19,44305000.0,44365000.0
chr19,44365000.0,44425000.0
chr19,44425000.0,44485000.0
chr19,44485000.0,44575000.0
chr19,44575000.0,44675000.0
chr19,44675000.0,44765000.0
chr19,44765000.0,44895000.0
chr19,44895000.0,45035000.0
chr19,45035000.0,45155000.0
chr19,45155000.0,45225000.0
chr19,45225000.0,45305000.0
chr19,45305000.0,45365000.0
chr19,45365000.0,45555000.0
chr19,45555000.0,45655000.0
chr19,45655000.0,45745000.0
chr19,45745000.0,45805000.0
chr19,45805000.0,46005000.0
chr19,46005000.0,46085000.0
chr19,46085000.0,46135000.0
chr19,46135000.0,46295000.0
chr19,46295000.0,46395000.0
chr19,46395000.0,46565000.0
chr19,46565000.0,46655000.0
chr19,46655000.0,46755000.0
chr19,46755000.0,46865000.0
chr19,46865000.0,46995000.0
chr19,46995000.0,47175000.0
chr19,47175000.0,47255000.0
chr19,47255000.0,47345000.0
chr19,47345000.0,47495000.0
chr19,47495000.0,47735000.0
chr19,47735000.0,47865000.0
chr19,47865000.0,47945000.0
chr19,47945000.0,48205000.0
chr19,48205000.0,48335000.0
chr19,48335000.0,48525000.0
chr19,48525000.0,48765000.0
chr19,48765000.0,48945000.0
chr19,48945000.0,49265000.0
chr19,49265000.0,49345000.0
chr19,49345000.0,49535000.0
chr19,49535000.0,49715000.0
chr19,49715000.0,49985000.0
chr19,49985000.0,50185000.0
chr19,50185000.0,50385000.0
chr19,50385000.0,50695000.0
chr19,50695000.0,50805000.0
chr19,50805000.0,50915000.0
chr19,50915000.0,51005000.0
chr19,51005000.0,51215000.0
chr19,51215000.0,51465000.0
chr19,51465000.0,51695000.0
chr19,51695000.0,51805000.0
chr19,51805000.0,52085000.0
chr19,52085000.0,52155000.0
chr19,52155000.0,52415000.0
chr19,52415000.0,52515000.0
chr19,52515000.0,52585000.0
chr19,52585000.0,52745000.0
chr19,52745000.0,52915000.0
chr19,52915000.0,53145000.0
chr19,53145000.0,53235000.0
chr19,53235000.0,53385000.0
chr19,53385000.0,53595000.0
chr19,53595000.0,53655000.0
chr19,53655000.0,53755000.0
chr19,53755000.0,53945000.0
chr19,53945000.0,54045000.0
chr19,54045000.0,54795000.0
chr19,54795000.0,54935000.0
chr19,54935000.0,55065000.0
chr19,55065000.0,55205000.0
chr19,55205000.0,55325000.0
chr19,55325000.0,55545000.0
chr19,55545000.0,55705000.0
chr19,55705000.0,55925000.0
chr19,55925000.0,56025000.0
chr19,56025000.0,56345000.0
chr19,56345000.0,56825000.0
chr19,56825000.0,56905000.0
chr19,56905000.0,57015000.0
chr19,57015000.0,57135000.0
chr19,57135000.0,57325000.0
chr19,57325000.0,57415000.0
chr19,57415000.0,57475000.0
chr19,57475000.0,57655000.0
chr19,57655000.0,57755000.0
chr19,57755000.0,57815000.0
chr19,57815000.0,57855000.0
chr19,57855000.0,58065000.0
chr19,58065000.0,58305000.0
chr19,58305000.0,58465000.0
chr19,58465000.0,58625000.0
chr19,58625000.0,58915000.0
chr19,58915000.0,59205000.0
chr19,59205000.0,59465000.0
chr19,59465000.0,59635000.0
chr19,59635000.0,59765000.0
chr19,59765000.0,59855000.0
chr19,59855000.0,59935000.0
chr19,59935000.0,60145000.0
chr19,60145000.0,60275000.0
chr19,60275000.0,60405000.0
chr19,60405000.0,60525000.0
chr19,60525000.0,60585000.0
chr19,60585000.0,60675000.0
chr19,60675000.0,60745000.0
chr19,60745000.0,60895000.0
chr19,60895000.0,61095000.0
chr19,61095000.0,61265000.0
chr19,61095000.0,61265000.0
chrX,5805000.0,5865000.0
chrX,5865000.0,5925000.0
chrX,5925000.0,6035000.0
chrX,6035000.0,6245000.0
chrX,6245000.0,6325000.0
chrX,6325000.0,6485000.0
chrX,6485000.0,6655000.0
chrX,6655000.0,6925000.0
chrX,6925000.0,7025000.0
chrX,7025000.0,7315000.0
chrX,7315000.0,7375000.0
chrX,7375000.0,7415000.0
chrX,7415000.0,7475000.0
chrX,7475000.0,7565000.0
chrX,7565000.0,7645000.0
chrX,7645000.0,7785000.0
chrX,7785000.0,7915000.0
chrX,7915000.0,8015000.0
chrX,8015000.0,8135000.0
chrX,8135000.0,8305000.0
chrX,8305000.0,8415000.0
chrX,8415000.0,8615000.0
chrX,8615000.0,8665000.0
chrX,8665000.0,8745000.0
chrX,8745000.0,8815000.0
chrX,8815000.0,8945000.0
chrX,8945000.0,9205000.0
chrX,9205000.0,9335000.0
chrX,9335000.0,9535000.0
chrX,9535000.0,9595000.0
chrX,9595000.0,9905000.0
chrX,9905000.0,9965000.0
chrX,9965000.0,10075000.0
chrX,10075000.0,10205000.0
chrX,10205000.0,10425000.0
chrX,10425000.0,10485000.0
chrX,10485000.0,10535000.0
chrX,10535000.0,10635000.0
